Query,Query url,Query description,Result,Result url,Result description,User evaluation
Knewton/KassandraMRHelper,https://github.com/spotify/hdfs2cass,Library for processing Cassandra SSTables with Hadoop MapReduce.,spotify/hdfs2cass,https://github.com/Knewton/KassandraMRHelper,Hadoop mapreduce job to bulk load data into Cassandra,3
Knewton/KassandraMRHelper,https://github.com/P7h/StormTweetsSentimentD3Viz,Library for processing Cassandra SSTables with Hadoop MapReduce.,P7h/StormTweetsSentimentD3Viz,https://github.com/Knewton/KassandraMRHelper,Computes and visualizes the sentiment analysis of tweets of US States in real-time using Storm.,1
Knewton/KassandraMRHelper,https://github.com/eBay/cassandra-river,Library for processing Cassandra SSTables with Hadoop MapReduce.,eBay/cassandra-river,https://github.com/Knewton/KassandraMRHelper,Cassandra river for Elastic search.,2

laserson/avro2parquet,https://github.com/alexholmes/hiped2,Hadoop MapReduce tool to convert Avro data files to Parquet format.,alexholmes/hiped2,https://github.com/laserson/avro2parquet,Source code that accompanies the book 'Hadoop in Practice; Second Edition'.,3
laserson/avro2parquet,https://github.com/confluentinc/camus,Hadoop MapReduce tool to convert Avro data files to Parquet format.,confluentinc/camus,https://github.com/laserson/avro2parquet,Mirror of Linkedin's Camus,3
laserson/avro2parquet,https://github.com/blackberry/KaBoom,Hadoop MapReduce tool to convert Avro data files to Parquet format.,blackberry/KaBoom,https://github.com/laserson/avro2parquet,A High Performance Cluster Consumer for Kafka that creates Avro (boom) files in Hadoop in time based directory paths,2
laserson/avro2parquet,https://github.com/alexholmes/hadoop-utils,Hadoop MapReduce tool to convert Avro data files to Parquet format.,alexholmes/hadoop-utils,https://github.com/laserson/avro2parquet,A set of Hadoop utilities to make working with Hadoop a little easier.,3
laserson/avro2parquet,https://github.com/castagna/jena-grande,Hadoop MapReduce tool to convert Avro data files to Parquet format.,castagna/jena-grande,https://github.com/laserson/avro2parquet, ,3

lintool/Ivory,https://github.com/uma-pi1/mgfsm,A Hadoop toolkit for web-scale information retrieval research,uma-pi1/mgfsm,https://github.com/lintool/Ivory,Large scale frequent sequence mining,3
lintool/Ivory,https://github.com/jpatanooga/KnittingBoar,A Hadoop toolkit for web-scale information retrieval research,jpatanooga/KnittingBoar,https://github.com/lintool/Ivory,Parallel Iterative Algorithm (SGD) on Hadoop's YARN framework,2
lintool/Ivory,https://github.com/lintool/clueweb,A Hadoop toolkit for web-scale information retrieval research,lintool/clueweb,https://github.com/lintool/Ivory,Hadoop tools for manipulating ClueWeb collections,3
lintool/Ivory,https://github.com/lintool/Cloud9,A Hadoop toolkit for web-scale information retrieval research,lintool/Cloud9,https://github.com/lintool/Ivory,Cloud9 is a Hadoop toolkit for working with big data,3
lintool/Ivory,https://github.com/castagna/jena-grande,A Hadoop toolkit for web-scale information retrieval research,castagna/jena-grande,https://github.com/lintool/Ivory, ,2

livrospringmvc/lojacasadocodigo,https://github.com/sroysf/webapp-springmvc-jpa-hibernate,versão da loja da casa do código usando o Spring MVC como framework,sroysf/webapp-springmvc-jpa-hibernate,https://github.com/livrospringmvc/lojacasadocodigo,Demonstrates Spring MVC + Spring ORM + Hibernate + JPA + PostgreSQL,3
livrospringmvc/lojacasadocodigo,https://github.com/spring-petclinic/spring-framework-petclinic,versão da loja da casa do código usando o Spring MVC como framework,spring-petclinic/spring-framework-petclinic,https://github.com/livrospringmvc/lojacasadocodigo,A Spring Framework application based on JSP; Spring MVC; Spring Data JPA; Hibernate and JDBC,3
livrospringmvc/lojacasadocodigo,https://github.com/LinuxSuRen/phoenix.platform,versão da loja da casa do código usando o Spring MVC como framework,LinuxSuRen/phoenix.platform,https://github.com/livrospringmvc/lojacasadocodigo,WebUI自动化测试平台,2
livrospringmvc/lojacasadocodigo,https://github.com/swapnildipankar/java_jersey_spring_hibernate_maven,versão da loja da casa do código usando o Spring MVC como framework,swapnildipankar/java_jersey_spring_hibernate_maven,https://github.com/livrospringmvc/lojacasadocodigo,Archetype starter project to create RESTful WS using Java; Jersey WS; Spring; Hibernate; Maven; Liquibase; MySQL and MongoDB. Code for integrating with Hibernate/MySQL and MongoDB/NoSQL.,3
livrospringmvc/lojacasadocodigo,https://github.com/noveogroup-amorgunov/spring-mvc-react,versão da loja da casa do código usando o Spring MVC como framework,noveogroup-amorgunov/spring-mvc-react,https://github.com/livrospringmvc/lojacasadocodigo,Example of using spring 4 (rest full api with hibernate) + react.js (client),4

mariamhakobyan/elasticsearch-river-kafka,https://github.com/flipkart-incubator/hbase-object-mapper,Kafka River Plugin for ElasticSearch,flipkart-incubator/hbase-object-mapper,https://github.com/mariamhakobyan/elasticsearch-river-kafka,A Java-annotation based compact utility library for HBase that helps you:         [1] convert objects of your bean-like classes to HBase rows and vice-versa; for use in writing MapReduce jobs         for HBase tables and writing high-quality unit test cases         [2] define 'Data Access Object' classes for random access of HBase rows,2
mariamhakobyan/elasticsearch-river-kafka,https://github.com/searchisko/elasticsearch-river-jira,Kafka River Plugin for ElasticSearch,searchisko/elasticsearch-river-jira,https://github.com/mariamhakobyan/elasticsearch-river-kafka,JIRA River Plugin for Elasticsearch,3
mariamhakobyan/elasticsearch-river-kafka,https://github.com/srecon/elasticsearch-cassandra-river,Kafka River Plugin for ElasticSearch,srecon/elasticsearch-cassandra-river,https://github.com/mariamhakobyan/elasticsearch-river-kafka, ,2
mariamhakobyan/elasticsearch-river-kafka,https://github.com/reachkrishnaraj/kafka-elasticsearch-standalone-consumer,Kafka River Plugin for ElasticSearch,reachkrishnaraj/kafka-elasticsearch-standalone-consumer,https://github.com/mariamhakobyan/elasticsearch-river-kafka,Kafka Standalone Consumer [Indexer] will read messages from Kafka; in batches; process and bulk-index them into ElasticSearch.,4
mariamhakobyan/elasticsearch-river-kafka,https://github.com/endgameinc/elasticsearch-river-kafka,Kafka River Plugin for ElasticSearch,endgameinc/elasticsearch-river-kafka,https://github.com/mariamhakobyan/elasticsearch-river-kafka,Kafka River Plugin for ElasticSearch,4

markzhai/LyricHere,https://github.com/Prokky/ClearRecyclerAdapter,Local lyric-play support music player; includes a powerful LyricView,Prokky/ClearRecyclerAdapter,https://github.com/markzhai/LyricHere,Boilerplate code free Adapter for RecyclerView,2
markzhai/LyricHere,https://github.com/maxiee/HeartBeat,Local lyric-play support music player; includes a powerful LyricView,maxiee/HeartBeat,https://github.com/markzhai/LyricHere,心动——记录生活中的心动瞬间 (HeartBeat - Record your emotional moments),1
markzhai/LyricHere,https://github.com/Freelander/ting,Local lyric-play support music player; includes a powerful LyricView,Freelander/ting,https://github.com/markzhai/LyricHere,Ting is material design music social media player app,3
markzhai/LyricHere,https://github.com/rohanoid5/Muzesto,Local lyric-play support music player; includes a powerful LyricView,rohanoid5/Muzesto,https://github.com/markzhai/LyricHere,Open source android music player with heavy implementations of visualization.,2
markzhai/LyricHere,https://github.com/pkliang/gankmaku,Local lyric-play support music player; includes a powerful LyricView,pkliang/gankmaku,https://github.com/markzhai/LyricHere,An Android client sample of gank.io 福利,1

mesos/hadoop,https://github.com/huangchen007/elasticsearch-rest-command,Hadoop on Mesos,huangchen007/elasticsearch-rest-command,https://github.com/mesos/hadoop,Restful pipeline command support plugin for Elasticsearch,1
mesos/hadoop,https://github.com/marginweb/Wikipedia-noSQL-Benchmark,Hadoop on Mesos,marginweb/Wikipedia-noSQL-Benchmark,https://github.com/mesos/hadoop,A simple benchmark of noSQL databases for both read/update and MapReduce performances,1
mesos/hadoop,https://github.com/Netflix/ocelli,Hadoop on Mesos,Netflix/ocelli,https://github.com/mesos/hadoop, ,2
mesos/hadoop,https://github.com/castagna/jena-grande,Hadoop on Mesos,castagna/jena-grande,https://github.com/mesos/hadoop, ,3
mesos/hadoop,https://github.com/miniway/kafka-hadoop-consumer,Hadoop on Mesos,miniway/kafka-hadoop-consumer,https://github.com/mesos/hadoop,Another kafka-hadoop-consumer,2

neo4j-contrib/sparql-plugin,https://github.com/streamreasoning/CSPARQL-engine, ,streamreasoning/CSPARQL-engine,https://github.com/neo4j-contrib/sparql-plugin,reasoning over RDF stream made easy,3
neo4j-contrib/sparql-plugin,https://github.com/dbpedia/links, ,dbpedia/links,https://github.com/neo4j-contrib/sparql-plugin,A repo that contains outgoing links from DBpedia,3
neo4j-contrib/sparql-plugin,https://github.com/jbarrasa/neosemantics, ,jbarrasa/neosemantics,https://github.com/neo4j-contrib/sparql-plugin,Experiments bridging the RDF and LPG worlds.,3
neo4j-contrib/sparql-plugin,https://github.com/claudiomartella/dbpedia4neo, ,claudiomartella/dbpedia4neo,https://github.com/neo4j-contrib/sparql-plugin,A set of hacks to setup a dbpedia endpoint through neo4j,4
neo4j-contrib/sparql-plugin,https://github.com/niclashoyer/neo4j-sparql-extension, ,niclashoyer/neo4j-sparql-extension,https://github.com/neo4j-contrib/sparql-plugin,Neo4j unmanaged extension for RDF storage and SPARQL 1.1 query features,4

opendatasoft/elasticsearch-plugin-geoshape,https://github.com/sirensolutions/siren-join, ,sirensolutions/siren-join,https://github.com/opendatasoft/elasticsearch-plugin-geoshape,SIREn Plugin to add relational join capabilities to Elasticsearch,2
opendatasoft/elasticsearch-plugin-geoshape,https://github.com/codelibs/elasticsearch-cluster-runner, ,codelibs/elasticsearch-cluster-runner,https://github.com/opendatasoft/elasticsearch-plugin-geoshape,Elasticsearch Cluster Launcher on One JVM Instance,1
opendatasoft/elasticsearch-plugin-geoshape,https://github.com/rmagen/elastic-gremlin, ,rmagen/elastic-gremlin,https://github.com/opendatasoft/elasticsearch-plugin-geoshape,TinkerPop 3 implementation on Elasticsearch backend,3
opendatasoft/elasticsearch-plugin-geoshape,https://github.com/jprante/elasticsearch-plugin-rdf-jena, ,jprante/elasticsearch-plugin-rdf-jena,https://github.com/opendatasoft/elasticsearch-plugin-geoshape,Using Apache Jena API to store and retrieve RDF triples in Elasticsearch,1
opendatasoft/elasticsearch-plugin-geoshape,https://github.com/javanna/elasticsearch-river-solr, ,javanna/elasticsearch-river-solr,https://github.com/opendatasoft/elasticsearch-plugin-geoshape,Solr River plugin for elasticsearch,1

OpenTSDB/opentsdb-elasticsearch,https://github.com/martypitt/JsonViewExample,Search plugin for OpenTSDB,martypitt/JsonViewExample,https://github.com/OpenTSDB/opentsdb-elasticsearch,Support for custom Jackson @JsonView within Spring MVC,1
OpenTSDB/opentsdb-elasticsearch,https://github.com/hubrick/vertx-rest-client,Search plugin for OpenTSDB,hubrick/vertx-rest-client,https://github.com/OpenTSDB/opentsdb-elasticsearch,Vert.x REST client,2
OpenTSDB/opentsdb-elasticsearch,https://github.com/noveogroup-amorgunov/spring-mvc-react,Search plugin for OpenTSDB,noveogroup-amorgunov/spring-mvc-react,https://github.com/OpenTSDB/opentsdb-elasticsearch,Example of using spring 4 (rest full api with hibernate) + react.js (client),2
OpenTSDB/opentsdb-elasticsearch,https://github.com/CUTR-at-USF/SiriRestClient,Search plugin for OpenTSDB,CUTR-at-USF/SiriRestClient,https://github.com/OpenTSDB/opentsdb-elasticsearch,An Android library for interacting with a RESTful SIRI interface for real-time transit data; such as that currently deployed by MTA BusTime API,2
OpenTSDB/opentsdb-elasticsearch,https://github.com/jprante/elasticsearch-plugin-rdf-jena,Search plugin for OpenTSDB,jprante/elasticsearch-plugin-rdf-jena,https://github.com/OpenTSDB/opentsdb-elasticsearch,Using Apache Jena API to store and retrieve RDF triples in Elasticsearch,3

pentaho/big-data-plugin,https://github.com/kijiproject/kiji-bento,Kettle plugin that provides support for interacting within many 'big data' projects including Hadoop; Hive; HBase; Cassandra; MongoDB; and others.,kijiproject/kiji-bento,https://github.com/pentaho/big-data-plugin,Kiji BentoBox: Developer SDK for Kiji including a standalone zero-configuration HBase micro-cluster,3
pentaho/big-data-plugin,https://github.com/Knewton/KassandraMRHelper,Kettle plugin that provides support for interacting within many 'big data' projects including Hadoop; Hive; HBase; Cassandra; MongoDB; and others.,Knewton/KassandraMRHelper,https://github.com/pentaho/big-data-plugin,Library for processing Cassandra SSTables with Hadoop MapReduce.,2
pentaho/big-data-plugin,https://github.com/blackberry/KaBoom,Kettle plugin that provides support for interacting within many 'big data' projects including Hadoop; Hive; HBase; Cassandra; MongoDB; and others.,blackberry/KaBoom,https://github.com/pentaho/big-data-plugin,A High Performance Cluster Consumer for Kafka that creates Avro (boom) files in Hadoop in time based directory paths,2
pentaho/big-data-plugin,https://github.com/msgpack/msgpack-hadoop,Kettle plugin that provides support for interacting within many 'big data' projects including Hadoop; Hive; HBase; Cassandra; MongoDB; and others.,msgpack/msgpack-hadoop,https://github.com/pentaho/big-data-plugin,MessagePack-Hadoop integration provides an efficient schema-free data representation for Hadoop and Hive.,2
pentaho/big-data-plugin,https://github.com/pentaho/pentaho-hadoop-shims,Kettle plugin that provides support for interacting within many 'big data' projects including Hadoop; Hive; HBase; Cassandra; MongoDB; and others.,pentaho/pentaho-hadoop-shims,https://github.com/pentaho/big-data-plugin,Hadoop Configurations,4

pitchpoint-solutions/sfs,https://github.com/bluebreezecf/SparkJobServerClient,The distributed object storage server used by PitchPoint Solutions to securely store billions of large and small files using minimal resources. Object data is stored in replicated volumes implemented like Facebooks Haystack Object Store. Object metadata which essentially maps an object name to a volume position is stored in an elasticsearch index.,bluebreezecf/SparkJobServerClient,https://github.com/pitchpoint-solutions/sfs,Java Client of the Spark Job Server implementing the arranged Rest APIs,2
pitchpoint-solutions/sfs,https://github.com/msathis/SQLToNoSQLImporter,The distributed object storage server used by PitchPoint Solutions to securely store billions of large and small files using minimal resources. Object data is stored in replicated volumes implemented like Facebooks Haystack Object Store. Object metadata which essentially maps an object name to a volume position is stored in an elasticsearch index.,msathis/SQLToNoSQLImporter,https://github.com/pitchpoint-solutions/sfs,Solr like data import handler to migrate data from sql systems to nosql,2
pitchpoint-solutions/sfs,https://github.com/jprante/elasticsearch-plugin-rdf-jena,The distributed object storage server used by PitchPoint Solutions to securely store billions of large and small files using minimal resources. Object data is stored in replicated volumes implemented like Facebooks Haystack Object Store. Object metadata which essentially maps an object name to a volume position is stored in an elasticsearch index.,jprante/elasticsearch-plugin-rdf-jena,https://github.com/pitchpoint-solutions/sfs,Using Apache Jena API to store and retrieve RDF triples in Elasticsearch,3
pitchpoint-solutions/sfs,https://github.com/searchisko/elasticsearch-river-jira,The distributed object storage server used by PitchPoint Solutions to securely store billions of large and small files using minimal resources. Object data is stored in replicated volumes implemented like Facebooks Haystack Object Store. Object metadata which essentially maps an object name to a volume position is stored in an elasticsearch index.,searchisko/elasticsearch-river-jira,https://github.com/pitchpoint-solutions/sfs,JIRA River Plugin for Elasticsearch,2
pitchpoint-solutions/sfs,https://github.com/hubrick/vertx-rest-client,The distributed object storage server used by PitchPoint Solutions to securely store billions of large and small files using minimal resources. Object data is stored in replicated volumes implemented like Facebooks Haystack Object Store. Object metadata which essentially maps an object name to a volume position is stored in an elasticsearch index.,hubrick/vertx-rest-client,https://github.com/pitchpoint-solutions/sfs,Vert.x REST client,2

pranab/beymani,https://github.com/pranab/sifarish,Hadoop and Storm based outlier analysis implementations for cyber security and fraud detection,pranab/sifarish,https://github.com/pranab/beymani,Content based and collaborative filtering based recommendation and personalization engine implementation on Hadoop and Storm,4
pranab/beymani,https://github.com/jt6211/hadoop-dns-mining,Hadoop and Storm based outlier analysis implementations for cyber security and fraud detection,jt6211/hadoop-dns-mining,https://github.com/pranab/beymani, ,2
pranab/beymani,https://github.com/pranab/avenir,Hadoop and Storm based outlier analysis implementations for cyber security and fraud detection,pranab/avenir,https://github.com/pranab/beymani,Set of Machine Learning and Stochastic Optimazion  tools based on Hadoop; Spark and Storm  https://pkghosh.wordpress.com/,3
pranab/beymani,https://github.com/pranab/chombo,Hadoop and Storm based outlier analysis implementations for cyber security and fraud detection,pranab/chombo,https://github.com/pranab/beymani,Big Data ETL and Utilities for Hadoop Map Reduce; Spark and Storm,3
pranab/beymani,https://github.com/pranab/visitante,Hadoop and Storm based outlier analysis implementations for cyber security and fraud detection,pranab/visitante,https://github.com/pranab/beymani,Set of Hadoop and Storm based tools for web analytic,3

psaravan/JamsMusicPlayer,https://github.com/architjn/Auro,A free; powerful and elegant music player for Android.,architjn/Auro,https://github.com/psaravan/JamsMusicPlayer,1st Most Fastest; Latest Designed and open source Music player,3
psaravan/JamsMusicPlayer,https://github.com/markzhai/LyricHere,A free; powerful and elegant music player for Android.,markzhai/LyricHere,https://github.com/psaravan/JamsMusicPlayer,Local lyric-play support music player; includes a powerful LyricView,3
psaravan/JamsMusicPlayer,https://github.com/pkliang/gankmaku,A free; powerful and elegant music player for Android.,pkliang/gankmaku,https://github.com/psaravan/JamsMusicPlayer,An Android client sample of gank.io 福利,2
psaravan/JamsMusicPlayer,https://github.com/SubstanceMobile/GEM,A free; powerful and elegant music player for Android.,SubstanceMobile/GEM,https://github.com/psaravan/JamsMusicPlayer,A music player for Android; in stunning Material Design.,3
psaravan/JamsMusicPlayer,https://github.com/C-Aniruddh/ACEMusicPlayer,A free; powerful and elegant music player for Android.,C-Aniruddh/ACEMusicPlayer,https://github.com/psaravan/JamsMusicPlayer,A material music player for the android platform; git it here : https://play.google.com/store/apps/details?id=com.aniruddhc.acemusic.player&hl=en,4

pyvandenbussche/sparqles,https://github.com/thundernet8/AlipayOrdersSupervisor-GUI,SPARQL Endpoint Status,thundernet8/AlipayOrdersSupervisor-GUI,https://github.com/pyvandenbussche/sparqles,GUI of AlipayOrdersSupervisor; implemented in Java and Swing,1
pyvandenbussche/sparqles,https://github.com/dbpedia/links,SPARQL Endpoint Status,dbpedia/links,https://github.com/pyvandenbussche/sparqles,A repo that contains outgoing links from DBpedia,2
pyvandenbussche/sparqles,https://github.com/AKSW/RDFUnit,SPARQL Endpoint Status,AKSW/RDFUnit,https://github.com/pyvandenbussche/sparqles,An RDF Unit Testing Suite,3
pyvandenbussche/sparqles,https://github.com/streamreasoning/CSPARQL-engine,SPARQL Endpoint Status,streamreasoning/CSPARQL-engine,https://github.com/pyvandenbussche/sparqles,reasoning over RDF stream made easy,3
pyvandenbussche/sparqles,https://github.com/rdfhdt/hdt-java,SPARQL Endpoint Status,rdfhdt/hdt-java,https://github.com/pyvandenbussche/sparqles,HDT Java library and tools.,2

sayems/java.webdriver,https://github.com/FINRAOS/JTAF-ExtWebDriver,Browser test automation using Selenium WebDriver in Java,FINRAOS/JTAF-ExtWebDriver,https://github.com/sayems/java.webdriver,Extensions for WebDriver is an enhancement to the powerful WebDriver API; with robust features that keep your browser automation running smoothly. It includes a widget library; improved session management and extended functions over the existing WebDriver API.,4
sayems/java.webdriver,https://github.com/seleniumQuery/seleniumQuery,Browser test automation using Selenium WebDriver in Java,seleniumQuery/seleniumQuery,https://github.com/sayems/java.webdriver,jQuery-like cross-driver interface in Java for Selenium WebDriver,4
sayems/java.webdriver,https://github.com/jprante/elasticsearch-plugin-rdf-jena,Browser test automation using Selenium WebDriver in Java,jprante/elasticsearch-plugin-rdf-jena,https://github.com/sayems/java.webdriver,Using Apache Jena API to store and retrieve RDF triples in Elasticsearch,1
sayems/java.webdriver,https://github.com/selenium-cucumber/selenium-cucumber-java,Browser test automation using Selenium WebDriver in Java,selenium-cucumber/selenium-cucumber-java,https://github.com/sayems/java.webdriver,Behavior driven development (BDD) approach to write automation test scripts to test web applications.,4
sayems/java.webdriver,https://github.com/tarun3kumar/seleniumtestsframework,Browser test automation using Selenium WebDriver in Java,tarun3kumar/seleniumtestsframework,https://github.com/sayems/java.webdriver,STF is a webdriver based test automation library which generates comprehensible tests reports comparable to BDD framework; and yet better since no extra test steps / configuration are required. Not just this; STF has tons of other useful features described at -,4

selenium-cucumber/selenium-cucumber-java,https://github.com/seleniumQuery/seleniumQuery,Behavior driven development (BDD) approach to write automation test scripts to test web applications.,seleniumQuery/seleniumQuery,https://github.com/selenium-cucumber/selenium-cucumber-java,jQuery-like cross-driver interface in Java for Selenium WebDriver,4
selenium-cucumber/selenium-cucumber-java,https://github.com/conductor-framework/conductor,Behavior driven development (BDD) approach to write automation test scripts to test web applications.,conductor-framework/conductor,https://github.com/selenium-cucumber/selenium-cucumber-java,The Selenium framework that takes you where you want to go,3
selenium-cucumber/selenium-cucumber-java,https://github.com/jacum/icefaces-archetype,Behavior driven development (BDD) approach to write automation test scripts to test web applications.,jacum/icefaces-archetype,https://github.com/selenium-cucumber/selenium-cucumber-java,Maven webapp project with JSF/ICEFaces; MyFaces; Jetty; Spring Core; Spring Security; Selenium; JRebel for quick start.,3
selenium-cucumber/selenium-cucumber-java,https://github.com/Cognifide/bobcat,Behavior driven development (BDD) approach to write automation test scripts to test web applications.,Cognifide/bobcat,https://github.com/selenium-cucumber/selenium-cucumber-java,Bobcat is an automated testing framework for functional testing of web applications.,4
selenium-cucumber/selenium-cucumber-java,https://github.com/cukespace/cukespace,Behavior driven development (BDD) approach to write automation test scripts to test web applications.,cukespace/cukespace,https://github.com/selenium-cucumber/selenium-cucumber-java,Run your Cucumber features using Arquillian!,4

seleniumQuery/seleniumQuery,https://github.com/fhoeben/hsac-fitnesse-fixtures,jQuery-like cross-driver interface in Java for Selenium WebDriver,fhoeben/hsac-fitnesse-fixtures,https://github.com/seleniumQuery/seleniumQuery,An environment to define and run integration tests. It contains Fitnesse fixture (base) classes and a baseline Fitnesse installation.,3
seleniumQuery/seleniumQuery,https://github.com/brucezee/jspider,jQuery-like cross-driver interface in Java for Selenium WebDriver,brucezee/jspider,https://github.com/seleniumQuery/seleniumQuery,A simple; scalable; and highly efficient web crawler framework for Java.,3
seleniumQuery/seleniumQuery,https://github.com/selenium-cucumber/selenium-cucumber-java,jQuery-like cross-driver interface in Java for Selenium WebDriver,selenium-cucumber/selenium-cucumber-java,https://github.com/seleniumQuery/seleniumQuery,Behavior driven development (BDD) approach to write automation test scripts to test web applications.,4
seleniumQuery/seleniumQuery,https://github.com/conductor-framework/conductor,jQuery-like cross-driver interface in Java for Selenium WebDriver,conductor-framework/conductor,https://github.com/seleniumQuery/seleniumQuery,The Selenium framework that takes you where you want to go,3
seleniumQuery/seleniumQuery,https://github.com/webdriverextensions/webdriverextensions,jQuery-like cross-driver interface in Java for Selenium WebDriver,webdriverextensions/webdriverextensions,https://github.com/seleniumQuery/seleniumQuery,Make your WebDriver based Selenium tests more readable; reusability and maintainable by using WebDriver Extensions!,3

sonalgoyal/hiho,https://github.com/castagna/jena-grande,Hadoop Data Integration with various databases; ftp servers; salesforce. Incremental update; dedup; append; merge your data on Hadoop.,castagna/jena-grande,https://github.com/sonalgoyal/hiho, ,2
sonalgoyal/hiho,https://github.com/pranab/visitante,Hadoop Data Integration with various databases; ftp servers; salesforce. Incremental update; dedup; append; merge your data on Hadoop.,pranab/visitante,https://github.com/sonalgoyal/hiho,Set of Hadoop and Storm based tools for web analytic,3
sonalgoyal/hiho,https://github.com/qubole/quark,Hadoop Data Integration with various databases; ftp servers; salesforce. Incremental update; dedup; append; merge your data on Hadoop.,qubole/quark,https://github.com/sonalgoyal/hiho,Quark is a data virtualization engine over analytic databases.,3
sonalgoyal/hiho,https://github.com/emsixteeen/IterativeReduce,Hadoop Data Integration with various databases; ftp servers; salesforce. Incremental update; dedup; append; merge your data on Hadoop.,emsixteeen/IterativeReduce,https://github.com/sonalgoyal/hiho,Iterative Reduce,2
sonalgoyal/hiho,https://github.com/blackberry/KaBoom,Hadoop Data Integration with various databases; ftp servers; salesforce. Incremental update; dedup; append; merge your data on Hadoop.,blackberry/KaBoom,https://github.com/sonalgoyal/hiho,A High Performance Cluster Consumer for Kafka that creates Avro (boom) files in Hadoop in time based directory paths,2

sonian/elasticsearch-jetty,https://github.com/eBay/cassandra-river, ,eBay/cassandra-river,https://github.com/sonian/elasticsearch-jetty,Cassandra river for Elastic search.,4
sonian/elasticsearch-jetty,https://github.com/javanna/elasticsearch-river-solr, ,javanna/elasticsearch-river-solr,https://github.com/sonian/elasticsearch-jetty,Solr River plugin for elasticsearch,3
sonian/elasticsearch-jetty,https://github.com/searchisko/elasticsearch-river-jira, ,searchisko/elasticsearch-river-jira,https://github.com/sonian/elasticsearch-jetty,JIRA River Plugin for Elasticsearch,4
sonian/elasticsearch-jetty,https://github.com/jprante/elasticsearch-oai, ,jprante/elasticsearch-oai,https://github.com/sonian/elasticsearch-jetty,OAI client for Elasticsearch,4
sonian/elasticsearch-jetty,https://github.com/salyh/elasticsearch-security-plugin, ,salyh/elasticsearch-security-plugin,https://github.com/sonian/elasticsearch-jetty,Kerberos; LDAP; Active Directory; PKI/SSL/TLS and host/ip based ACL coarse-grained and document level security for elasticsearch (Authentication; Authorization; Auth; Spnego; ACL; Mutual authentication),4

spring-projects/spring-mvc-showcase,https://github.com/mraible/boot-makeover,Demonstrates the features of the Spring MVC web framework,mraible/boot-makeover,https://github.com/spring-projects/spring-mvc-showcase,A Webapp Makeover with Spring 4 and Spring Boot,3
spring-projects/spring-mvc-showcase,https://github.com/livrospringmvc/lojacasadocodigo,Demonstrates the features of the Spring MVC web framework,livrospringmvc/lojacasadocodigo,https://github.com/spring-projects/spring-mvc-showcase,versão da loja da casa do código usando o Spring MVC como framework,3
spring-projects/spring-mvc-showcase,https://github.com/rwinch/spring-modern-templating,Demonstrates the features of the Spring MVC web framework,rwinch/spring-modern-templating,https://github.com/spring-projects/spring-mvc-showcase, ,4
spring-projects/spring-mvc-showcase,https://github.com/ExampleDriven/cxf-example,Demonstrates the features of the Spring MVC web framework,ExampleDriven/cxf-example,https://github.com/spring-projects/spring-mvc-showcase,This project demonstrates how to build a simple CXF webservice using SOAP (JAX-WS) or REST (JAX-RS),3
spring-projects/spring-mvc-showcase,https://github.com/sroysf/webapp-springmvc-jpa-hibernate,Demonstrates the features of the Spring MVC web framework,sroysf/webapp-springmvc-jpa-hibernate,https://github.com/spring-projects/spring-mvc-showcase,Demonstrates Spring MVC + Spring ORM + Hibernate + JPA + PostgreSQL,4

SpringDataElasticsearchDevs/spring-data-elasticsearch,https://github.com/elaatifi/orika,Spring Data implementation for ElasticSearch,elaatifi/orika,https://github.com/SpringDataElasticsearchDevs/spring-data-elasticsearch,simpler; better and faster Java bean mapping framework,1
SpringDataElasticsearchDevs/spring-data-elasticsearch,https://github.com/javanna/elasticsearch-river-solr,Spring Data implementation for ElasticSearch,javanna/elasticsearch-river-solr,https://github.com/SpringDataElasticsearchDevs/spring-data-elasticsearch,Solr River plugin for elasticsearch,3
SpringDataElasticsearchDevs/spring-data-elasticsearch,https://github.com/searchisko/elasticsearch-river-jira,Spring Data implementation for ElasticSearch,searchisko/elasticsearch-river-jira,https://github.com/SpringDataElasticsearchDevs/spring-data-elasticsearch,JIRA River Plugin for Elasticsearch,3
SpringDataElasticsearchDevs/spring-data-elasticsearch,https://github.com/JMaNGOS/JMaNGOS,Spring Data implementation for ElasticSearch,JMaNGOS/JMaNGOS,https://github.com/SpringDataElasticsearchDevs/spring-data-elasticsearch,JMaNGOS is a full featured World of Warcraft server; including authentication; client updates; and world content serving. JMaNGOS is not a MaNGOS on Java. It's a new way.,1
SpringDataElasticsearchDevs/spring-data-elasticsearch,https://github.com/bluebreezecf/SparkJobServerClient,Spring Data implementation for ElasticSearch,bluebreezecf/SparkJobServerClient,https://github.com/SpringDataElasticsearchDevs/spring-data-elasticsearch,Java Client of the Spark Job Server implementing the arranged Rest APIs,1

SubstanceMobile/GEM,https://github.com/Freelander/ting,A music player for Android; in stunning Material Design.,Freelander/ting,https://github.com/SubstanceMobile/GEM,Ting is material design music social media player app,2
SubstanceMobile/GEM,https://github.com/crazyhitty/minx,A music player for Android; in stunning Material Design.,crazyhitty/minx,https://github.com/SubstanceMobile/GEM,A minimalistic; text based web browser.,1
SubstanceMobile/GEM,https://github.com/rohanoid5/Muzesto,A music player for Android; in stunning Material Design.,rohanoid5/Muzesto,https://github.com/SubstanceMobile/GEM,Open source android music player with heavy implementations of visualization.,3
